VideoID,Title,Publish_Date,Publish_Time,Day_of_the_week,Hour_of_the_day,Views,Likes,Dislikes,Comments,Engagement Rate,
2pMwqfz5oMw,SEMRush Tutorial for Beginners | How to Use SEMRush for SEO & Keyword Research?,28-12-2020,13:50:41,Monday,13.00,56204.00,1381.00,0.00,33.00,138100.00%,
4KuSoEMsEoU,LIVE Digital Marketing 3 Months Course | Starting from 11th January  2021 | WsCube Tech,29-12-2020,08:25:17,Tuesday,8.00,4675.00,242.00,0.00,72.00,24200.00%,
XBO1o--SeJI,Most Common SEO Mistakes to Avoid in 2023 | On-Page & Off-Page SEO Mistakes,31-12-2020,10:38:26,Thursday,10.00,9623.00,401.00,0.00,16.00,40100.00%,
WKIZl309FtI,How to Embed PDF on Your WordPress Website (Step By Step Guide),31-12-2020,14:25:10,Thursday,14.00,68424.00,834.00,0.00,36.00,83400.00%,
SHvbys_WUmI,Introduction to Video Editing (Hindi) | Best Video Editing Softwares Adobe Premiere Pro,01-01-2021,13:50:41,Friday,13.00,123251.00,2493.00,0.00,62.00,249300.00%,
#NAME?,Introduction to Adobe Illustrator in Hindi | Document Setup & Intro Basic Tools (Part-1),01-01-2021,08:25:17,Friday,8.00,103408.00,1706.00,0.00,48.00,170600.00%,
lhZEKr1R_s4,Introduction to MATLAB for Beginners in Hindi (Part-1) | WsCube Tech,01-01-2021,10:38:26,Friday,10.00,205401.00,3649.00,0.00,53.00,364900.00%,
NbSK1FeVbaE,Full Google Search Console Tutorial & Course | How to Use Google Search Console?,01-01-2021,14:25:10,Friday,14.00,95849.00,2473.00,0.00,81.00,247300.00%,
JZmShJLAp9A,WordPress Hacks 👉 Easily Hide Widget Title in WordPress,01-01-2021,13:50:41,Friday,13.00,20031.00,280.00,0.00,9.00,28000.00%,
dEg_YS_nw6c,Introduction to Adobe Premiere Pro (Hindi) | How to Customize User Interface In Premiere Pro,02-01-2021,08:25:17,Saturday,8.00,58442.00,1091.00,0.00,49.00,109100.00%,
Ehs6IfSsmlc,How to Quickly Edit Shape Corners in Adobe Illustrator in Hindi (Part-2),02-01-2021,10:38:26,Saturday,10.00,24143.00,270.00,0.00,4.00,27000.00%,
P15akHUD0mQ,Basic course for Matlab in Hindi (Part-2) | Matlab Tutorials | WsCube Tech,02-01-2021,14:25:10,Saturday,14.00,51055.00,768.00,0.00,16.00,76800.00%,
ymSP7OGfoJw,How to use Ahrefs Tool - Ahrefs Full Tutorial in 1 Hour 🔥 - Best SEO Tools,02-01-2021,13:50:41,Saturday,13.00,53732.00,1399.00,0.00,47.00,139900.00%,
mrk78f03lqo,How to Easily Create Tables in WordPress with TablePress Plugin - WordPress Plugins,02-01-2021,08:25:17,Saturday,8.00,62571.00,849.00,0.00,38.00,84900.00%,
umU1-GJMDg0,How To Setup New project In Premiere Pro | Best Way To organizing & Importing Media Premiere Pro,03-01-2021,10:38:26,Sunday,10.00,26064.00,426.00,0.00,14.00,42600.00%,
wTg7CK0_vis,How to Create Art Brushes & Properties in Adobe Illustrator in Hindi (Part-3),03-01-2021,14:25:10,Sunday,14.00,17480.00,196.00,0.00,6.00,19600.00%,
uPax75tJSVc,Signal Processing for MATLAB (Hindi) - Part-3 | MATLAB Tutorials | WsCube Tech,03-01-2021,13:50:41,Sunday,13.00,40873.00,430.00,0.00,3.00,43000.00%,
QodDFSB9-0E,Top Questions to Crack Digital Marketing Interview - WsCube Tech,03-01-2021,08:25:17,Sunday,8.00,18463.00,783.00,0.00,18.00,78300.00%,
_Ov5HpJ_33o,How to Add WhatsApp Chat On WordPress Website -in Minutes (Complete Guide),03-01-2021,10:38:26,Sunday,10.00,81007.00,1213.00,0.00,40.00,121300.00%,
6P0DXIK_vfA,"Video Formats, Codecs & Containers (Explained In Hindi) | Formats Supported By Premiere Pro",04-01-2021,14:25:10,Monday,14.00,17093.00,300.00,0.00,7.00,30000.00%,
t0WWOQfzDzc,How to Perfectly Type on a Text Tool & Path Text in Illustrator (Hindi) - Part-4 | WsCube Tech,04-01-2021,13:50:41,Monday,13.00,11281.00,127.00,0.00,4.00,12700.00%,
V8GHo1vPDZ8,MATLAB Working Environment & User Interface (Hindi) - Part - 4 | WsCube Tech,04-01-2021,08:25:17,Monday,8.00,36750.00,450.00,0.00,10.00,45000.00%,
GYe_2uN1o4o,Google Tag Manager (GTM) Full Tutorial in 3 Hour 🔥 | How to Install & Use?,04-01-2021,10:38:26,Monday,10.00,128811.00,2616.00,0.00,76.00,261600.00%,
r40tDO-U4bU,Disable Right Click On WordPress Website using WordPress Plugin,04-01-2021,14:25:10,Monday,14.00,25377.00,437.00,0.00,17.00,43700.00%,
OHIj-GAROmc,File Format Not Supported problem In Premiere | Fix Import Failure In Premiere Pro (Hindi) - Part 5,05-01-2021,13:50:41,Tuesday,13.00,31263.00,486.00,0.00,27.00,48600.00%,
YWOVpKneRq8,How to use Transformation Tools & Properties in Adobe Illustrator (Hindi) - Part-5 | WsCube Tech,05-01-2021,08:25:17,Tuesday,8.00,11276.00,153.00,0.00,7.00,15300.00%,
rbEyt35uV7I,How to Declare Variable in MATLAB (Hindi) - Part-5 | MATLAB Tutorial | WsCube Tech,05-01-2021,10:38:26,Tuesday,10.00,32796.00,473.00,0.00,4.00,47300.00%,
GBOK1-nvdU4,Complete Bootstrap Tutorial for Beginners in Hindi | What is Bootstrap 3 and How to Use it?,05-01-2021,14:25:10,Tuesday,14.00,104489.00,1800.00,0.00,35.00,180000.00%,
L2gxRqsv5Jg,WordPress में Contact Form कैसे बनाये - WordPress Plugin  से?,05-01-2021,13:50:41,Tuesday,13.00,76852.00,948.00,0.00,41.00,94800.00%,
73AHvk2i2VM,Creating New Sequence or Timeline In Premiere Pro | How to Use Sequences In Premiere Pro? (Hindi),06-01-2021,08:25:17,Wednesday,8.00,24323.00,416.00,0.00,17.00,41600.00%,
f6vY09JNX_g,"How to Use Shape Merge, Extract, Create and Eraser Tool (Hindi) - Part-6 | WsCube Tech",06-01-2021,10:38:26,Wednesday,10.00,8146.00,120.00,0.00,2.00,12000.00%,
BPwV2NXbEMA,Array Indexing in Matlab (Hindi) - Part 6 | Matlab Tutorial | WsCube Tech,06-01-2021,14:25:10,Wednesday,14.00,27270.00,390.00,0.00,12.00,39000.00%,
i-j50lPzl18,Instagram Page related Remarketing Options (Step by Step) - Instagram Growth | WsCube Tech,06-01-2021,13:50:41,Wednesday,13.00,6054.00,162.00,0.00,6.00,16200.00%,
VgF2kOngZmQ,CSS Animation Tutorials for Beginners to Advanced (Step by Step) - Full Course | WsCube Tech,06-01-2021,08:25:17,Wednesday,8.00,63098.00,1799.00,0.00,45.00,179900.00%,
7ZNOTjTAtpM,How to Use History Panel to Undo/redo Actions In Premiere Pro | Events Panel In Premiere Pro (Hindi),07-01-2021,10:38:26,Thursday,10.00,8877.00,164.00,0.00,3.00,16400.00%,
vQm_Pyh5bSg,How to use Blend Tool & its Options in Adobe Illustrator in Hindi - Part 7 | WsCube Tech,07-01-2021,14:25:10,Thursday,14.00,9523.00,117.00,0.00,4.00,11700.00%,
52YVb9vtOWY,How to Create and Call Function in Matlab (Hindi) - Part 7 | Matlab Tutorial | WsCube Tech,07-01-2021,13:50:41,Thursday,13.00,22130.00,296.00,0.00,5.00,29600.00%,
G9-tcoGhzJw,How to Create Instagram STORY ADS in Hindi (Step by Step) -  Instagram Growth | WsCube Tech,07-01-2021,08:25:17,Thursday,8.00,35989.00,925.00,0.00,20.00,92500.00%,
6EeLzpNVzIE,Redirection of  Contact Form 7 to Thank You Page - Redirection Plugin WordPress,07-01-2021,10:38:26,Thursday,10.00,24419.00,335.00,0.00,17.00,33500.00%,
mWjHHaU6ezo,All Toolbar Tools In Adobe Premiere Pro EXPLAINED | Toolbar In Premiere Pro (Hindi) - Part 7,08-01-2021,14:25:10,Friday,14.00,18812.00,382.00,0.00,12.00,38200.00%,
0skLf12zfqI,How to use Width Tool & Functionality in Adobe Illustrator in Hindi - Part 8 | WsCube Tech,08-01-2021,13:50:41,Friday,13.00,5905.00,90.00,0.00,1.00,9000.00%,
tULW49jkKnA,What is ECMAScript (ES6) & Why You Should Learn it? (Hindi) Part-1 | WsCube Tech,08-01-2021,08:25:17,Friday,8.00,24019.00,327.00,0.00,7.00,32700.00%,
Vm9FSsZ1z2A,How to Line Plot & 2D Plot Line in Matlab (Hindi) Part - 8 | Matlab Tutorial | WsCube Tech,08-01-2021,10:38:26,Friday,10.00,22632.00,305.00,0.00,3.00,30500.00%,
tO-b66gfQdY,Google Analytics Tutorial in Hindi ( Step by Step) - Full Course | WsCube Tech,08-01-2021,14:25:10,Friday,14.00,308678.00,7995.00,0.00,186.00,799500.00%,
n_JKn1v5ths,Create Complete A One-Page Business Based Website (In WordPress) Hindi | WsCube Tech,08-01-2021,13:50:41,Friday,13.00,59466.00,1272.00,0.00,59.00,127200.00%,
2wg8ckelknE,Let & Const keywords | Difference Between Let vs Var Keywords JavaScript ES6 (Hindi) Part-2,08-01-2021,08:25:17,Friday,8.00,9208.00,137.00,0.00,6.00,13700.00%,
dyyVfaiRAL4,Best Way to Use Video and Audio Transitions Presets In Premiere Pro in Hindi (Part 9) | WsCube Tech,09-01-2021,10:38:26,Saturday,10.00,9350.00,199.00,0.00,5.00,19900.00%,
LzHLumgSmsU,"Adobe Illustrator Tutorial - Zoom Tool and Hand Tool, Navigation in Hindi Part -9 | WsCube Tech",09-01-2021,14:25:10,Saturday,14.00,5188.00,80.00,0.00,4.00,8000.00%,
EipGQHv_SfU,Adding Plot on existing Graph in MATLAB | MATLAB Plotting Graph (Hindi) Part-9 | MATLAB Tutorial,09-01-2021,13:50:41,Saturday,13.00,16584.00,243.00,0.00,5.00,24300.00%,
OVKzwToaHmU,How to Add a Click-to-Call Button in WordPress (Full Practical Tutorial),09-01-2021,08:25:17,Saturday,8.00,38494.00,465.00,0.00,15.00,46500.00%,
N0xH1owpx4g,How to Build A WordPress Website using Elementor | WordPress Elementor Tutorial,09-01-2021,10:38:26,Saturday,10.00,164101.00,2978.00,0.00,91.00,297800.00%,
KRc_bKCdtus,Effects Panel & Effects Controls In Premiere Pro (Hindi) | How to Use Effect Controls Premiere Pro,10-01-2021,14:25:10,Sunday,14.00,20535.00,299.00,0.00,11.00,29900.00%,
gbohyJJ34N0,How to Use Advance Selection Tools in Adobe Illustrator (Hindi) Part-10 | WsCube Tech,10-01-2021,13:50:41,Sunday,13.00,5391.00,82.00,0.00,3.00,8200.00%,
MU3_Q7jKyIY,ES6 Arrow Functions in JavaScript tutorial ( Arrow Function Expression (Hindi) Part-3,10-01-2021,08:25:17,Sunday,8.00,8432.00,129.00,0.00,2.00,12900.00%,
ik8G2bGYzKU,Basic Mathematical Operations (Hindi) Part-10 | MATLAB Tutorial | WsCube Tech,10-01-2021,10:38:26,Sunday,10.00,14730.00,220.00,0.00,9.00,22000.00%,
l4WwEk91ho0,How to Freeze Video Using Frame Hold Options (Hindi) | Premiere Pro Basics (Part-11) | WsCube Tech,11-01-2021,14:25:10,Monday,14.00,8971.00,201.00,0.00,5.00,20100.00%,
mDLlLR2pniw,How to Use Pen Tool in Adobe Illustrator | 5 AWESOME Pen Tool Tips (Hindi) Part - 11 | WsCube Tech,11-01-2021,13:50:41,Monday,13.00,5309.00,67.00,0.00,4.00,6700.00%,
VEmzcpskt6E,"Arrow Function with ""This"" Keyword in JavaScript (Hindi) Part-4 | JavaScript ES6 | WsCube Tech",11-01-2021,08:25:17,Monday,8.00,11588.00,144.00,0.00,10.00,14400.00%,
nEmQq-jLjpI,Sorting Matrix Values in MATLAB (Hindi) Part-11 | MATLAB Tutorial | WsCube Tech,11-01-2021,10:38:26,Monday,10.00,12129.00,178.00,0.00,2.00,17800.00%,
iJblwyN0c0M,Introduction to Python (Hindi) | Complete Python Tutorial for Beginners in 4 Hours (Step by Step),11-01-2021,14:25:10,Monday,14.00,684627.00,15256.00,0.00,360.00,1525600.00%,
5hJzq9cuQYM,Video Aspect Ratios Explained | Choosing The Right Video Dimensions | Premiere Pro Basics (Part-12),12-01-2021,13:50:41,Tuesday,13.00,4639.00,113.00,0.00,1.00,11300.00%,
b5FuoesxqUg,"How to use Arc, Spiral, Rectangular Grid Tool in Adobe Illustrator (Hindi) Part - 12 | WsCube Tech",12-01-2021,08:25:17,Tuesday,8.00,5761.00,76.00,0.00,7.00,7600.00%,
Ln1VP5Hd5BU,Complete Python Operators Tutorial in 1 Hours (Hindi) | Python Operators Tutorial for Beginners,12-01-2021,10:38:26,Tuesday,10.00,3396.00,119.00,0.00,3.00,11900.00%,
rglux7EysXQ,"Template Literals in JavaScript ES6 (Hindi) Part-5 | Properties, Methods & Template Literals in ES6",12-01-2021,14:25:10,Tuesday,14.00,6179.00,93.00,0.00,3.00,9300.00%,
1aET8vqs4Tk,How to Identifying Non Zero Element in a Matrix (Hindi) Part-12 | MATLAB Tutorial | WsCube Tech,12-01-2021,13:50:41,Tuesday,13.00,9725.00,151.00,0.00,3.00,15100.00%,
4VJzBbXJYrc,Python String Tutorial | What is String in Python & How to use Strings | Python Tutorial,12-01-2021,08:25:17,Tuesday,8.00,12228.00,337.00,0.00,13.00,33700.00%,
dlLahfQ3W9I,Create Beautiful SLOW MOTION in Premiere Pro | How to Change FrameRate/fps In Premiere Pro (Part-13),13-01-2021,10:38:26,Wednesday,10.00,5805.00,132.00,0.00,3.00,13200.00%,
G-pWvU42mBA,How to Use Polar Grid and Flare Tool in Adobe Illustrator (Hindi) Part - 13 | WsCube Tech,13-01-2021,14:25:10,Wednesday,14.00,6759.00,82.00,0.00,0.00,8200.00%,
Yk0iujMPphQ,Why Is Array & Object Destructuring So Useful And How To Use It (Hindi) Part-6 | JavaScript ES6,13-01-2021,13:50:41,Wednesday,13.00,6104.00,123.00,0.00,4.00,12300.00%,
nVEcVNeCDco,How to Solve Mathematical Expressions in MATLAB (Hindi) Part-13 | Matlab Tutorial | WsCube Tech,13-01-2021,08:25:17,Wednesday,8.00,9929.00,137.00,0.00,2.00,13700.00%,
zRlEZ7L1xEM,Angular Js Kya Hai? Learn Angular 8 Tutorial For Beginners [Hindi],13-01-2021,10:38:26,Wednesday,10.00,13137.00,274.00,0.00,10.00,27400.00%,
#NAME?,Learn How to Use Audio Track Mixer & Audio Clip Mixer In Premiere Pro (in One Video) Part-14,14-01-2021,14:25:10,Thursday,14.00,6306.00,134.00,0.00,8.00,13400.00%,
DmwC1MvLjqU,"Illustrator Tool Kit | How to Use Shaper, Pencil, Smooth, Tool in Adobe Illustrator (Hindi) Part-14",14-01-2021,13:50:41,Thursday,13.00,4149.00,57.00,0.00,3.00,5700.00%,
DOb6T0heqJQ,What is Import and Export Keywords in JavaScript ES6 (Hindi) Part-7 | JavaScript ES6 | WsCube Tech,14-01-2021,08:25:17,Thursday,8.00,12689.00,309.00,0.00,9.00,30900.00%,
f_M_9krV6co,Predefined Keyword for Mathematical Operations in Matlab | What is Predefined Keyword in Matlab #14,14-01-2021,10:38:26,Thursday,10.00,8216.00,148.00,0.00,10.00,14800.00%,
0fGJyy8Of1A,HTML Tutorial for Beginners: Learn How to Build a Website with HTML in 2 Hours!,14-01-2021,14:25:10,Thursday,14.00,138537.00,2730.00,0.00,96.00,273000.00%,
ywBg3YV2PJU,CSS Tutorial For Beginners | Learn CSS Crash Course in 1 Hour,14-01-2021,13:50:41,Thursday,13.00,217536.00,4360.00,0.00,84.00,436000.00%,
V47DOj-EwWM,The Magic Of Adjustment Layers In Premiere Pro | Adjustment layer In Premiere Pro (Hindi) Part-15,15-01-2021,08:25:17,Friday,8.00,4611.00,94.00,0.00,2.00,9400.00%,
fOb44BkMfto,"How to use Warp Tools, Live Paint Bucket & Puppet Tool in Adobe Illustrator (Hindi) Part-15",15-01-2021,10:38:26,Friday,10.00,3877.00,53.00,0.00,4.00,5300.00%,
0yOSXj-wRDs,"Promises in JavaScript ES6 (Hindi) | Promises Basics, Promise.then() & Promise.catch() - Part-8",15-01-2021,14:25:10,Friday,14.00,17899.00,406.00,0.00,9.00,40600.00%,
NJmAb-W8tLE,Set Theory - Union and Intersection Sets Operation in Matlab (Hindi) Part-15 | MATLAB Tutorial,15-01-2021,13:50:41,Friday,13.00,8206.00,121.00,0.00,0.00,12100.00%,
zg_mmC8THqM,CSS Full Course for Beginners to Advanced [4 Hours],15-01-2021,08:25:17,Friday,8.00,149935.00,2715.00,0.00,82.00,271500.00%,
QnK9QWkDiF8,HTML FORM Tutorial: Create Registration Form in HTML - Easy Explanation,15-01-2021,10:38:26,Friday,10.00,33327.00,796.00,0.00,27.00,79600.00%,
KQGMWoNTy5c,Fixed effects in Premiere pro effects control Panel Explained |Premiere Pro Basics (Hindi) Part-16,16-01-2021,14:25:10,Saturday,14.00,5217.00,93.00,0.00,6.00,9300.00%,
gbD98jpW7yk,How to use Mesh Tool & Symbol Sprayer Tool in Adobe Illustrator (Hindi) Part-16 | WsCube Tech,16-01-2021,13:50:41,Saturday,13.00,4783.00,82.00,0.00,2.00,8200.00%,
nYqLHo94EC8,Rest Parameter and Spread Operator in JavaScript ES6 (Hindi) Part-9 | JavaScript ES6 | WsCube Tech,16-01-2021,08:25:17,Saturday,8.00,7895.00,179.00,0.00,7.00,17900.00%,
wrNgmyy-G8c,Use of Subplot on Graph in MATLAB (Hindi) | Subplot in MATLAB | MATLAB Tutorial #16 - WsCube Tech,16-01-2021,10:38:26,Saturday,10.00,10531.00,152.00,0.00,5.00,15200.00%,
UT81Lf0F2QE,Create Instagram Ads using Instagram App #44 (Step by Step) -  Instagram Growth | WsCube Tech,16-01-2021,14:25:10,Saturday,14.00,28788.00,759.00,0.00,16.00,75900.00%,
K86B3G_Slao,Elementor से WordPress Column Layouts कैसे बनाए - WordPress Tutorial,16-01-2021,13:50:41,Saturday,13.00,41311.00,649.00,0.00,33.00,64900.00%,
gw5j3jOYOn8,Premiere Pro Video settings for social Media | Social Media Export Settings for Premiere Pro #17,17-01-2021,08:25:17,Sunday,8.00,6258.00,120.00,0.00,3.00,12000.00%,
EjLI-pArJwY,How to use Perspective Grid Tool in Adobe Illustrator | Perspective Typography (Hindi) Part-17,17-01-2021,10:38:26,Sunday,10.00,4566.00,71.00,0.00,3.00,7100.00%,
3BlmQpltjaw,What is Array Map? How Does it Work Array Map Method Functions in JavaScript ES6 (Hindi) #10,17-01-2021,14:25:10,Sunday,14.00,5636.00,106.00,0.00,5.00,10600.00%,
Gir551orcPw,What is a Class in JavaScript ES6 ? How to Create JavaScript ES6 Classes (Hindi) #11,18-01-2021,13:50:41,Monday,13.00,10106.00,196.00,0.00,7.00,19600.00%,
3KKFqn8b-0g,Order of Precedence in Mathematical Operations in MATLAB (Hindi) #17 | MATLAB Tutorial - WsCube Tech,18-01-2021,08:25:17,Monday,8.00,7079.00,123.00,0.00,4.00,12300.00%,
wFwWZMJgmpo,Introduction to Google Data Studio - Google Data Studio (Part 1) | WsCube Tech,18-01-2021,10:38:26,Monday,10.00,46478.00,744.00,0.00,32.00,74400.00%,
MUr3vTxLmuA,How to Create a User Management System on WordPress Website | WordPress Plugins,18-01-2021,14:25:10,Monday,14.00,161247.00,2581.00,0.00,137.00,258100.00%,
T-ytSxLjYtY,How to Add Text In Premiere Pro | Horizontal/Vertical Text In Premiere Pro (Hindi) #18 | WsCube Tech,19-01-2021,13:50:41,Tuesday,13.00,5406.00,83.00,0.00,2.00,8300.00%,
XeYsGjbwSgA,How to Create Business Card in Adobe Illustrator | Design Business Card (Hindi) #18 | WsCube Tech,19-01-2021,08:25:17,Tuesday,8.00,5378.00,81.00,0.00,2.00,8100.00%,
Alsrzwp_Zd0,How to use Exponent and PI in MATLAB (Hindi) Part-18 | MATLAB Tutorial - WsCube Tech,19-01-2021,10:38:26,Tuesday,10.00,6518.00,112.00,0.00,2.00,11200.00%,
dJ-VkSoOZZQ,Complete Dashboard Overview - Google Data Studio (Part 2) | WsCube Tech,19-01-2021,14:25:10,Tuesday,14.00,20295.00,257.00,0.00,10.00,25700.00%,
MGnX_Zsef28,How to Better use Close Friend Option in Instagram #26 (Step by Step) -  Instagram Growth,19-01-2021,13:50:41,Tuesday,13.00,4105.00,114.00,0.00,4.00,11400.00%,
XqSzzAvCQmI,Add Social Share Buttons on WordPress - WordPress Elementor,19-01-2021,08:25:17,Tuesday,8.00,21713.00,285.00,0.00,15.00,28500.00%,
Am5zmp5Zw8U,Best Export/Render Settings In Adobe Premiere Pro | Exporting In Premiere Pro (Hindi) #19,20-01-2021,10:38:26,Wednesday,10.00,5359.00,98.00,0.00,7.00,9800.00%,
wX0zu7WBbag,How to Make 3d Building Model in Adobe Illustrator | Illustrator Tutorial Hindi (#19) | WsCube Tech,20-01-2021,14:25:10,Wednesday,14.00,6539.00,115.00,0.00,4.00,11500.00%,
8vpFtaEdGNA,Operations of Matrices in MATLAB (Multiplication & Division) (Hindi) Part-19 | MATLAB Tutorial,20-01-2021,13:50:41,Wednesday,13.00,7702.00,126.00,0.00,3.00,12600.00%,
nMYOcIt2jqQ,LIVE Digital Marketing 3 Months Course | Starting from 1st February 2021 | WsCube Tech,20-01-2021,08:25:17,Wednesday,8.00,4798.00,250.00,0.00,112.00,25000.00%,
_ttvgx5IMlY,Basic Editing In Premiere Pro For Beginners | Basic Edit & Export Challenge (Hindi)#20 | WsCube Tech,21-01-2021,10:38:26,Thursday,10.00,9014.00,159.00,0.00,14.00,15900.00%,
hcdagBhNMEc,Fashion Illustration - Fashion Design in Adobe Illustrator | Illustrator Tutorial Hindi (#20),21-01-2021,14:25:10,Thursday,14.00,12348.00,179.00,0.00,7.00,17900.00%,
YXJGBe2BhSY,How to Calculation Size and Length Calculation in MATLAB (Hindi) #20 | MATLAB Tutorial - WsCube Tech,21-01-2021,13:50:41,Thursday,13.00,7623.00,115.00,0.00,2.00,11500.00%,
XqJYFCL-enI,C Programming Full Course for Beginners | History and Evolution of C++ Programming Language,21-01-2021,08:25:17,Thursday,8.00,215249.00,6110.00,0.00,117.00,611000.00%,
bEJv1-4w4i4,Learn The Concept of Contact Form 7 of WordPress in One Video | Contact Form 7 Tutorial in Hindi,21-01-2021,10:38:26,Thursday,10.00,18017.00,265.00,0.00,12.00,26500.00%,
rtkyNGEQXD4,Introduction to AutoCAD | What is AutoCAD? Advantages & Application of AutoCAD | AutoCAD Tutorial #1,22-01-2021,14:25:10,Friday,14.00,178174.00,3938.00,0.00,79.00,393800.00%,
SD3gRshWwxM,How to use Puppet Warp Tool in Adobe Illustrator  | Illustrator Tutorial Hindi Part-21 | WsCube Tech,22-01-2021,13:50:41,Friday,13.00,4269.00,58.00,0.00,6.00,5800.00%,
BKsUjh6RCaU,"Types of Plot in MATLAB | Comparing Bar Plot, Pie Plot and Histogram Plot in MATLAB (Hindi) #21",22-01-2021,08:25:17,Friday,8.00,9282.00,147.00,0.00,5.00,14700.00%,
7SC8K6IEfv8,"How to Downloads Instagram Profile Pic, Stories & Highlights (Hindi) #29 -  Instagram Growth",22-01-2021,10:38:26,Friday,10.00,4882.00,125.00,0.00,5.00,12500.00%,
1vnCr93nfJc,Complete Tutorial for WordPress Widget for Beginners in One video | WordPress Widget Tutorial -Hindi,22-01-2021,14:25:10,Friday,14.00,11290.00,170.00,0.00,9.00,17000.00%,
#NAME?,AutoCAD User Interface in Hindi | Customize User Interface AutoCAD  | AutoCAD Tutorial #2 WsCubeTech,23-01-2021,13:50:41,Saturday,13.00,32003.00,617.00,0.00,21.00,61700.00%,
Q11RA8aK3aA,Make Type in a Circle to Create a Round Logo in Adobe Illustrator | Round Logo Design (Part-22),23-01-2021,08:25:17,Saturday,8.00,3986.00,53.00,0.00,2.00,5300.00%,
tQu2NYWTS9M,3D Plotting Line in MATLAB for Beginners (Hindi) | 3D Plotting MATLAB | MATLAB Tutorial - Part 22,23-01-2021,10:38:26,Saturday,10.00,9670.00,129.00,0.00,4.00,12900.00%,
